new_x,new_y
0.5167451500892639,2.7647864818573
0.5167451500892639,2.7647864818573
0.5167451500892639,2.7647864818573
0.5167451500892639,2.7647864818573
0.5167451500892639,2.7647864818573
0.6328540444373689,2.746186971664435
0.671557009220064,2.739987134933481
0.7102599740027591,2.733787298202527
0.7489629387854542,2.727587461471573
0.7876659035681493,2.7213876247406192
0.504321813583321,2.8188276290893928
0.47519135475150737,2.8394346237183177
0.4460608959196938,2.8600416183472426
0.4169304370878802,2.8806486129761675
0.3877999782560666,2.9012556076050924
0.534973502159102,2.812515974044821
0.5257704257964838,2.8241500854492507
0.5165673494338656,2.8357841968536803
0.5073642730712474,2.84741830825811
0.4981611967086292,2.8590524196625395
0.5715049505233873,2.8155455589294593
0.5775467157364055,2.8243114948272945
0.5835884809494236,2.8330774307251296
0.5896302461624418,2.8418433666229648
0.5956720113754599,2.8506093025208
0.5406214594841245,2.8433916568755517
0.5343548059463864,2.858517646789463
0.5280881524086483,2.873643636703374
0.5218214988709101,2.888769626617285
0.515554845333172,2.903895616531196
0.5656604766845779,2.851317882537865
0.5698290467262381,2.8640439510345805
0.5739976167678984,2.876770019531296
0.5781661868095587,2.889496088028012
0.5823347568512189,2.9022221565247275
0.6403992176055939,1.7339813709258618
0.6680911779403733,1.3700199127196644
0.6957831382751527,1.006058454513467
0.7234750986099321,0.6420969963072696
0.7511670589447115,0.2781355381010721
0.3364385366447732,2.554926872253122
0.25357961654781774,2.585934400558028
0.1707206964508623,2.616941928862934
0.08786177635390685,2.6479494571678397
0.0050028562569514054,2.6789569854727455
0.5096939206123399,2.5578691959381494
0.5122064352035592,2.5795216560364356
0.5147189497947786,2.6011741161347217
0.517231464385998,2.622826576233008
0.5197439789772174,2.644479036331294
0.47443172335622863,2.5972049236298105
0.4643526673316681,2.62475180625923
0.4542736113071075,2.6522986888886493
0.444194555282547,2.6798455715180687
0.4341154992579864,2.707392454147488
-0.2087565362453283,1.6993603706360076
-0.44320532679555136,1.4184434413910232
-0.6776541173457744,1.1375265121460387
-0.9121029078959975,0.8566095829010543
-1.1465516984462205,0.5756926536560698
0.4289076924325059,2.26631832122803
0.4851632416249857,2.268026351928715
0.5414187908174655,2.2697343826294
0.5976743400099452,2.271442413330085
0.653929889202425,2.2731504440307697
0.5246455371381115,2.2554979324340776
0.5940618515016542,2.253029823303216
0.663478165865197,2.2505617141723544
0.7328944802287398,2.248093605041493
0.8023107945922826,2.245625495910631
0.33424198627468793,2.309396266937285
0.31705167889590335,2.325716972351118
0.2998613715171188,2.342037677764951
0.2826710641383342,2.358358383178784
0.26548075675954963,2.3746790885926172
0.3801024556160043,2.299648761749282
0.3839290738105879,2.3072800636291717
0.38775569200517146,2.3149113655090616
0.39158231019975503,2.3225426673889515
0.3954089283943386,2.3301739692688415
0.39598748087882885,0.9591960906983018
0.4038335680961592,0.5174660682679117
0.4116796553134896,0.07573604583752166
0.41952574253082,-0.3659939765928684
0.42737182974815036,-0.8077239990232585
-0.025121033191926732,1.9630815982819332
-0.16025981307066597,2.0032234191895624
-0.29539859294940524,2.0433652400971916
-0.43053737282814447,2.0835070610048207
-0.5656761527068838,2.12364888191245
0.16625581681723578,1.9347319602966624
0.1399555802344558,1.9520432949066635
0.11365534365167584,1.9693546295166646
0.08735510706889588,1.9866659641266657
0.061054870486115916,2.003977298736667
0.34093949198730245,1.9043757915496853
0.3816338926554837,1.9057979583740274
0.42232829332366495,1.9072201251983696
0.4630226939918462,1.9086422920227117
0.5037170946600275,1.910064458847054
0.37347054481513253,1.914680004119881
0.41144382953654157,1.919062852859509
0.4494171142579506,1.923445701599137
0.48739039897935965,1.927828550338765
0.5253636837007687,1.9322113990783931
0.24478799104697346,2.0025428533552834
0.22720932960520446,2.0347523689268154
0.20963066816343545,2.0669618844983475
0.19205200672166645,2.0991714000698796
0.17447334527989744,2.1313809156414116
0.31161656975748075,1.959008216857923
0.3221736550331404,1.9659696817398264
0.3327307403088,1.9729311466217299
0.34328782558445964,1.9798926115036333
0.35384491086011927,1.9868540763855367
0.36480012536053397,1.960571646690378
0.38956603407866564,1.9657337665558001
0.4143319427967973,1.9708958864212223
0.43909785151492897,1.9760580062866444
0.46386376023306064,1.9812201261520666
0.38825157284741063,1.9613335132598944
0.412579327821798,1.9650288820266824
0.4369070827961854,1.9687242507934704
0.4612348377705728,1.9724196195602584
0.48556259274496016,1.9761149883270464
0.8559690117835868,0.5251507759094616
1.0297019481658738,0.026939868927058536
1.2034348845481608,-0.4712710380553445
1.3771678209304479,-0.9694819450377475
1.550900757312735,-1.4676928520201507
0.24666637182222015,1.6162917613983514
0.17133212089518018,1.6360940933228079
0.09599786996814023,1.6558964252472643
0.020663619041100284,1.6756987571717208
-0.054670631885939666,1.6955010890961772
0.30863958597177854,1.6096274852752885
0.2790744900702624,1.620607614517242
0.24950939416874626,1.6315877437591952
0.2199442982672301,1.6425678730011486
0.19037920236571396,1.653548002243102
0.34743416309355457,1.6056655645370594
0.3406556248664671,1.6116650104522872
0.33387708663937965,1.6176644563675149
0.3270985484122922,1.6236639022827426
0.32032001018520473,1.6296633481979703
0.4051636457443505,1.6219117641449148
0.4198877811432286,1.6313267946243546
0.43461191654210674,1.6407418251037944
0.44933605194098486,1.6501568555832342
0.464060187339863,1.659571886062674
0.30864709615728747,1.6384171247481176
0.28629100322755413,1.6501955986021264
0.2639349102978208,1.6619740724561352
0.24157881736808745,1.673752546310144
0.2192227244383541,1.6855310201641527
0.3227138817310148,1.6428527832031419
0.3124987483024319,1.6521836519241586
0.302283614873849,1.6615145206451754
0.29206848144526615,1.670845389366192
0.28185334801668327,1.6801762580872088
0.33455294370650723,1.64870142936708
0.3316892087459486,1.6568715572357398
0.32882547378538995,1.6650416851043994
0.3259617388248313,1.673211812973059
0.3230980038642727,1.6813819408417188
0.3495376110076961,1.6508029699325673
0.3526233434677209,1.656950235366838
0.3557090759277457,1.6630975008011086
0.3587948083877705,1.6692447662353793
0.3618805408477953,1.67539203166965
0.341702342033373,1.6744233369827448
